ad_id,Donate,Contact,Purchase,Vote,Event,Poll,Acquisition,Learn,Persuade
x_1004822411400417,0,0,0,0,0,0,0,1,0
x_1004833708104971,0,0,1,0,0,0,0,0,0
x_1004842437989464,0,0,0,0,0,0,0,1,1
x_1004851754730867,0,0,0,0,0,0,0,1,0
x_1004859408353196,0,0,1,0,0,0,0,0,0
x_1004866661329233,0,0,1,0,0,0,0,0,0
x_1004872161116569,0,0,0,0,0,0,0,0,0
x_1004872478061080,1,0,0,0,0,0,0,0,0
x_1004875618111436,0,0,0,1,0,0,0,1,1
x_1004887154696112,0,0,0,1,0,0,0,0,0
x_1004901781438455,0,0,0,0,1,0,1,0,0
x_1004905258055967,0,0,0,0,0,0,0,1,0
x_1004913504974259,0,0,0,0,0,0,0,0,0
x_1004916571441842,0,0,0,1,0,0,0,0,0
x_1004933628050726,0,0,0,0,0,0,0,1,1
x_1004945504768315,0,0,1,0,0,0,0,0,0
x_1004956151329291,0,1,0,0,0,0,0,1,1
x_1004958161375974,0,0,0,1,0,0,0,0,0
x_1004974178048009,1,0,0,0,0,0,0,0,0
x_1004977461382116,0,0,0,0,0,0,0,0,0
x_1004977691210127,0,0,0,0,0,0,0,1,0
x_1004986791312148,0,0,0,1,0,0,0,1,0
x_1005005344724191,0,0,0,1,0,0,0,1,0
x_1005021591019430,0,0,1,0,0,0,0,0,0
x_1005023591084336,0,0,0,0,0,0,0,0,0
x_1005035017467989,1,0,0,0,0,0,0,0,0
x_1005038404762031,0,0,1,0,0,0,0,0,0
x_1005048194457709,0,0,1,0,0,0,0,0,0
x_1005060784728870,1,0,0,0,0,0,0,0,0
x_1005066714703369,0,0,0,0,0,0,0,1,1
x_1005113347966842,0,0,0,1,0,0,0,1,0
x_1005131004633085,0,0,1,0,0,0,0,1,0
x_1005142064258582,0,0,0,0,0,0,1,0,0
x_1005143127975801,0,0,0,0,0,0,0,0,0
x_1005180184359968,1,0,0,0,0,0,0,0,0
x_1005181347754996,0,0,0,1,0,0,0,0,0
x_1005191477957763,1,0,0,0,0,0,0,0,0
x_1005217764711945,0,0,0,1,0,0,0,1,1
x_1005233474682669,0,0,0,1,0,0,0,1,1
x_1005244541354742,0,0,0,0,0,0,0,0,0
x_1005244778019456,0,0,0,1,0,0,0,0,0
x_1005253304705267,0,0,0,0,0,0,0,0,1
x_1005253987812264,0,0,1,0,0,0,0,0,0
x_1005257641289171,0,0,0,1,0,0,0,0,0
x_1005267194680059,0,0,1,0,0,0,0,0,0
x_1005268574661840,0,0,0,0,0,0,0,1,0
x_1005273031617890,0,0,0,0,0,0,0,0,0
x_1005275284124575,1,0,0,0,0,0,0,0,0
x_1005313234573408,0,0,0,0,0,0,0,0,0
x_1005315308014641,0,0,1,0,0,0,0,0,0
x_1005347654348270,0,0,0,0,0,0,1,0,1
x_1005356277944013,1,0,0,0,0,0,0,0,0
x_1005361968057070,1,0,0,0,0,0,0,0,0
x_1005370014724299,0,0,0,1,0,0,0,1,1
x_1005376347953086,0,0,0,0,0,0,0,1,0
x_1005388301314287,0,0,0,0,0,0,0,0,0
x_1005420630968973,0,0,0,0,0,0,0,0,0
x_1005447674711256,0,1,0,0,0,0,0,1,1
x_1005449838058910,0,0,0,0,0,0,0,1,1
x_1005460817940865,0,0,0,0,0,0,0,0,0
x_1005494921200543,0,0,0,0,0,0,0,0,0
x_1005505650886479,0,0,0,1,0,0,0,0,0
x_1005505957916646,0,0,0,1,0,0,0,1,1
x_1005528911331836,1,0,0,0,0,0,0,0,0
x_1005563728008672,0,0,0,0,0,0,0,0,1
x_1005566454707125,0,0,0,1,0,0,0,1,0
x_1005576027936316,0,0,0,0,0,0,0,0,1
x_1005588911323106,1,0,0,0,0,0,0,0,0
x_1005591887934437,0,0,1,0,0,0,0,0,0
x_1005593984657554,0,0,0,1,0,0,0,1,0
x_1005602928025661,0,0,0,1,0,0,0,0,0
x_1005614057971882,1,0,0,0,0,0,0,0,0
x_1005619571061209,0,0,1,0,0,0,0,0,0
x_1005627397915909,0,0,0,0,0,0,0,0,0
x_1005639371358600,0,0,0,0,0,0,0,1,0
x_1005647294695968,1,0,0,0,0,0,0,1,1
x_1005658887542379,0,0,0,1,0,0,0,0,0
x_1005664234106678,0,0,1,0,0,0,0,0,0
x_1005664308239973,0,0,0,0,0,0,0,1,0
x_1005697578035548,0,0,0,0,0,0,0,1,1
x_1005699107537809,0,0,0,0,0,0,0,0,0
x_1005709547910509,0,0,0,1,0,0,0,0,0
x_1005726484573084,0,0,0,1,0,0,0,1,0
x_1005733617791719,0,0,1,0,0,0,0,0,0
x_1005739957955150,0,0,0,0,0,0,0,0,0
x_1005741534635150,0,0,0,0,0,0,0,0,0
x_1005744331307910,0,0,0,0,0,0,0,0,1
x_1005748724659440,0,0,0,0,0,0,0,1,1
x_1005777954568241,0,0,0,0,0,0,0,0,0
x_1005799047965754,0,0,1,0,0,0,0,0,0
x_1005802004336554,0,0,0,1,0,0,0,0,0
x_1005811087938126,0,0,1,0,0,0,0,0,0
x_1005813464631885,0,0,0,0,0,0,0,0,0
x_1005822711311849,1,0,0,1,0,0,0,0,1
x_1005836424563786,0,0,0,1,0,0,0,0,0
x_1005837657893297,0,0,0,1,0,0,0,0,0
x_1005842821230653,0,0,0,1,0,0,0,0,0
x_1005843151296897,0,0,0,0,0,0,1,1,0
x_1005846031174275,0,1,0,0,0,0,1,0,0
x_1005864037686955,0,0,0,0,0,0,0,0,0
x_1005876294883961,1,0,0,0,0,0,0,0,0
x_1005888874670885,0,0,0,1,0,0,0,0,0
x_1005894574277839,0,0,0,0,0,0,0,0,1
x_1005911841303755,0,0,0,1,0,0,0,1,1
x_1005919587579791,0,0,0,0,0,0,0,0,0
x_1005941954386264,0,0,0,0,0,0,1,0,0
x_1005953707879100,0,0,0,0,0,0,0,1,0
x_1005959827951595,1,0,0,0,0,0,0,0,0
x_1005963191302766,1,1,0,0,0,0,0,0,0
x_1005965877939974,0,0,0,0,0,0,0,0,0
x_1005972358208097,0,0,0,0,0,0,0,0,1
x_1005980757961792,0,0,1,0,0,0,0,0,0
x_1005986454446593,0,0,0,0,0,0,0,0,0
x_1005989297775721,0,0,0,0,0,0,1,0,0
x_1005995504272106,0,0,0,0,0,0,1,0,0
x_1005998517572022,1,0,0,0,0,0,0,0,0
x_1005999637890307,0,0,0,0,0,0,0,1,1
x_1006003944632685,0,0,0,0,0,0,0,1,1
x_1006003954896122,0,0,0,0,0,0,1,0,0
x_1006021594531750,0,0,0,0,0,0,0,1,1
x_1006022477995448,0,0,0,0,0,0,0,0,1
x_1006023761277653,0,0,0,0,0,0,0,1,1
x_1006027054599149,1,0,0,0,0,0,0,0,0
x_1006031304321866,0,0,1,0,0,0,0,0,0
x_1006032784504556,0,0,0,0,0,0,0,0,1
x_1006036294607054,0,0,0,0,0,0,0,0,1
x_1006045368206215,0,0,0,0,0,0,0,1,1
x_1006073564541072,0,0,0,1,0,0,0,0,0
x_1006077337922625,0,0,0,1,0,0,0,1,0
x_1006094144656176,0,0,0,0,0,0,0,0,0
x_1006125811268446,0,0,0,1,0,0,0,0,1
x_1006127771199994,0,0,0,1,0,0,0,1,1
x_1006128997363515,0,0,1,0,0,0,0,0,0
x_1006133414528479,0,0,0,0,1,0,0,1,0
x_1006138368193246,0,0,0,0,0,0,0,0,0
x_1006146474551136,1,0,0,0,0,0,0,0,0
x_1006162934602857,0,0,0,0,0,0,0,1,1
x_1006167357869195,1,0,0,0,0,0,0,0,0
x_1006176144546416,0,0,1,0,0,0,0,0,0
x_1006202391258044,0,0,0,0,0,0,0,1,1
x_1006215508014936,0,0,0,1,0,0,0,0,1
x_1006239560906971,0,0,0,0,0,0,0,1,0
x_1006241261091069,0,0,1,0,0,0,0,0,0
x_1006244107854914,1,0,0,0,0,0,0,0,0
x_1006255951198853,0,1,0,0,0,0,0,0,0
x_1006258731295554,0,0,0,1,0,0,0,0,0
x_1006291717762614,0,0,0,0,0,0,0,0,0
x_1006296841298400,0,0,1,0,0,0,0,0,0
x_1006303764580599,1,0,0,0,0,0,0,1,0
x_1006313204631740,0,0,0,1,0,0,0,0,1
x_1006329781266851,0,0,0,0,0,0,1,0,1
x_1006339581266577,0,0,0,0,0,0,0,0,1
x_1006341391263860,0,0,0,0,0,0,0,0,0
x_1006363877840953,0,0,0,0,0,0,0,0,0
x_1006364034596612,0,0,0,0,1,0,0,0,0
x_1006382127838578,0,0,1,0,0,0,0,0,0
x_1006384601234525,0,0,0,0,0,0,0,0,0
x_1006397644211606,0,0,1,0,0,0,0,0,0
x_1006408634554469,0,0,0,0,0,0,0,0,0
x_1006420344499488,0,0,1,0,0,0,0,0,0
x_1006422617791925,1,0,0,0,1,0,0,0,0
x_1006431147630182,1,0,0,0,0,0,0,0,0
x_1006440947944432,0,0,1,0,0,0,0,0,0
x_1006443701235830,1,0,0,0,0,0,0,0,0
x_1006444824576180,0,0,0,1,0,0,0,0,0
x_1006447214298351,0,0,0,0,1,0,0,0,0
x_1006458270962892,0,0,0,0,0,0,0,0,1
x_1006462427834801,1,0,0,0,0,0,0,0,0
x_1006475341214138,1,0,0,0,0,0,0,0,0
x_1006478854562520,1,0,0,0,0,0,0,0,0
x_1006482087945958,0,0,0,1,0,0,0,1,0
x_1006494337902778,0,0,0,1,0,0,0,0,0
x_1006499877613908,0,0,1,0,0,0,0,0,0
x_1006522784608128,0,0,0,0,0,0,0,1,0
x_1006527517905591,1,0,0,0,0,0,0,0,0
x_1006546994606484,0,0,0,0,0,0,0,0,1
x_1006547464574562,0,0,0,1,0,0,0,0,0
x_1006558031237398,1,0,0,0,0,0,0,0,0
x_1006584560805841,0,0,0,0,0,0,0,0,0
x_1006591237940571,0,0,0,0,0,0,0,0,1
x_1006600007875800,0,0,0,0,0,0,0,1,1
x_1006601547867102,0,0,0,0,0,0,0,0,1
x_1006607087920580,0,0,0,0,0,1,0,0,0
x_1006610741216472,1,0,0,0,0,0,0,0,0
x_1006614351264296,0,0,0,0,0,0,0,0,0
x_1006615511220361,0,0,0,0,0,0,0,0,0
x_1006629574401353,1,0,0,0,0,0,0,0,1
x_1006638977530843,0,0,0,1,0,0,0,0,0
x_1006647811253383,0,0,0,0,0,0,0,0,0
x_1006672681475222,0,0,0,1,0,0,0,1,0
x_1006691917451552,0,0,0,0,0,0,1,0,0
x_1006692391142215,1,0,0,0,0,0,0,0,0
x_1006708367803490,0,0,0,0,0,0,0,0,0
x_1006720021258534,1,0,0,0,0,0,0,0,0
x_1006728004228442,0,0,0,0,0,0,0,1,1
x_1006768271463658,0,0,0,1,0,0,0,1,0
x_1006771770956732,1,0,0,0,0,0,0,0,0
x_1006783577643102,0,0,0,1,0,0,0,0,0
x_1006796837794384,1,0,0,0,0,0,0,0,0
x_1006808861090990,0,0,1,0,0,0,0,1,0
x_1006816010972204,1,0,0,1,0,0,0,0,0
x_1006830560980586,0,0,0,0,0,0,0,1,1
x_1006842524570088,0,0,0,0,0,0,0,0,0
x_1006848574485425,0,0,0,0,0,0,0,0,0
x_1006859957858674,0,0,1,0,0,0,0,0,0
x_1006869507302426,0,0,0,0,0,0,0,0,0
x_1006871947853157,0,0,1,0,0,0,0,0,0
x_1006876684232172,0,0,1,0,0,0,0,1,0
x_1006881827540668,0,0,0,0,0,0,1,0,0
x_1006911584086184,0,0,0,0,0,0,0,0,1
x_1006927687692134,1,0,0,0,0,0,0,0,0
x_1006951564511953,1,0,0,0,0,0,0,0,0
x_1006953027900636,1,0,0,0,0,0,0,0,0
x_1006953324502693,1,0,0,0,0,0,0,0,0
x_1006959624243266,0,0,0,1,0,0,0,1,1
x_1006967190882875,0,0,0,0,0,0,1,0,0
x_1006970527897676,1,0,0,0,0,0,0,0,0
x_1006982030358046,1,0,0,0,0,0,0,0,0
x_1006992874457764,0,0,0,0,0,0,0,0,0
x_1006998863739129,1,0,0,0,0,0,0,0,0
x_1006998944180836,1,0,0,0,0,0,0,0,0
x_1007028961194254,0,0,0,1,0,0,0,1,0
x_1007048447889604,0,0,0,0,0,0,0,0,1
x_1007049961103960,0,0,0,0,0,0,0,0,0
x_1007062424291243,0,0,0,0,0,0,0,0,0
x_1007065751437626,0,0,0,1,0,0,0,0,0
x_1007081291176016,0,0,0,1,0,0,1,0,0
x_1007082051106787,0,0,0,0,0,0,1,0,0
x_1007084897766869,0,0,0,0,0,0,0,0,0
x_1007085890756249,0,0,1,0,0,0,0,0,0
x_1007092124551720,0,0,0,1,0,0,0,1,0
x_1007097241195201,0,0,0,0,0,0,0,0,0
x_1007097624528755,1,0,0,0,0,0,0,0,0
x_1007099697580685,0,0,1,0,0,0,0,0,0
x_1007102077564885,0,0,1,0,0,0,0,0,0
x_1007105147854163,0,0,0,1,0,0,0,0,0
x_1007119277612604,0,0,0,0,0,0,0,1,0
x_1007120237849019,0,0,0,0,0,0,0,0,0
x_1007123091214029,0,0,1,0,0,0,0,0,0
x_1007132664518723,0,0,0,0,0,0,0,1,1
x_1007136511149661,0,0,0,0,0,0,0,1,1
x_1007148027751432,0,0,1,0,0,0,0,0,0
x_1007152741090819,0,0,0,1,0,0,0,0,0
x_1007181470899897,0,0,0,0,0,0,0,0,1
x_1007190677825257,0,0,0,0,0,0,0,1,1
x_1007198717847005,0,0,0,1,0,0,0,0,0
x_1007200004505008,0,0,0,0,0,0,0,1,0
x_1007203237809322,0,0,0,0,0,0,0,0,0
x_1007212484513739,0,0,0,0,0,0,0,0,1
x_1007235057290907,0,0,0,0,0,0,1,0,0
x_1007235410912736,0,0,1,0,0,0,0,0,0
x_1007236140991772,0,0,1,0,0,0,1,1,0
x_1007237974216957,1,0,0,0,0,0,0,1,0
x_1007241471087794,0,0,1,0,0,0,0,0,0
x_1007241911099581,1,0,0,0,0,0,0,0,0
x_1007248167798419,0,0,0,0,0,0,0,1,0
x_1007249254216979,0,0,0,0,0,0,0,1,0
x_1007276747846818,1,0,0,0,0,0,0,0,0
x_1007288007863905,1,0,0,0,0,0,0,0,0
x_1007297271141735,1,0,0,0,0,0,0,0,0
x_1007310961410352,1,0,1,0,0,0,0,0,0
x_1007317640876684,0,0,0,0,0,0,0,1,1
x_1007318387649040,0,0,0,0,0,0,0,1,1
x_1007341584122548,0,0,0,1,0,0,0,0,0
x_1007346361124105,0,0,0,0,1,0,0,1,0
x_1007356151141628,0,0,0,0,0,0,0,1,0
x_1007384431073111,0,0,0,1,0,0,0,1,0
x_1007392657791441,0,0,0,0,0,0,0,1,1
x_1007393397809507,0,0,0,0,0,0,0,0,0
x_1007409614214165,0,0,1,0,0,0,0,0,0
x_1007426077519337,0,0,1,0,0,0,0,0,0
x_1007432891134595,0,0,0,0,0,0,0,0,1
x_1007435297806004,0,0,0,0,0,0,0,0,1
x_1007435417829048,0,0,0,0,0,0,0,0,0
x_1007439164472461,0,0,0,1,0,0,0,0,1
x_1007442178062355,0,0,0,0,0,0,0,1,0
x_1007449667792777,0,0,0,0,0,0,0,0,1
x_1007450587541107,0,0,1,0,0,0,0,0,0
x_1007454377822087,0,0,0,0,0,0,0,0,1
x_1007473714213532,0,0,0,0,0,0,0,1,0
x_1007484891025910,0,0,0,1,0,0,0,0,0
x_1007499451115984,0,0,0,0,0,0,0,0,0
x_1007502170353736,1,0,0,0,0,0,0,0,0
x_1007525291137753,0,0,0,0,0,0,0,0,0
x_1007532534715566,0,0,0,0,0,0,0,0,0
x_1007545077812031,0,0,0,0,0,0,0,0,0
x_1007546148084774,0,0,0,1,0,0,0,0,0
x_1007546661122385,0,0,0,0,0,0,0,0,1
x_1007546841052213,1,0,0,0,0,0,0,0,0
x_1007551307783768,0,0,1,0,0,0,0,0,0
x_1007552024501941,0,0,0,0,0,0,0,0,0
x_1007557924392038,1,0,0,0,0,0,0,0,0
x_1007565877298518,0,0,0,1,0,0,0,1,1
x_1007584444277191,0,0,1,0,0,0,0,0,0
x_1007589697786936,0,0,0,0,0,0,0,0,0
x_1007591711170928,0,0,0,0,0,0,0,0,1
x_1007601761123531,0,0,0,0,0,0,0,1,1
x_1007610571060718,0,0,0,0,0,0,1,0,0
x_1007611904362332,0,0,0,0,0,0,0,1,1
x_1007613544345841,0,0,0,0,0,0,0,0,1
x_1007615164495274,1,0,0,0,0,0,0,0,0
x_1007633237518768,0,0,0,0,0,0,0,1,1
x_1007648141035744,0,0,0,0,0,0,0,1,1
x_1007673054242577,0,0,0,0,0,0,0,1,0
x_1007673467779328,1,0,0,0,0,0,0,0,0
x_1007679997712438,0,0,0,0,1,0,0,0,0
x_1007686887119917,0,0,0,0,0,0,0,0,0
x_1007691674228599,0,0,0,0,0,0,1,0,0
x_1007712657778027,0,0,0,1,0,0,0,1,0
x_1007737054486139,0,0,1,0,0,0,0,0,0
x_1007741217755426,0,0,1,0,0,0,0,1,0
x_1007754534365627,1,0,0,0,0,0,0,0,0
x_1007776167396884,0,0,1,0,0,0,0,0,0
x_1007778037814820,1,0,0,0,0,0,0,0,0
x_1007786864346969,0,0,0,1,0,0,0,0,0
x_1007787564450443,0,0,0,1,0,0,0,1,0
x_1007808724695734,0,0,0,0,0,0,0,0,1
x_1007825441349755,1,0,0,0,0,0,0,0,0
x_1007828080741670,0,0,0,0,0,0,0,0,0
x_1007832584260099,0,0,1,0,0,0,0,0,0
x_1007843004217372,0,0,1,0,0,0,0,0,0
x_1007843497748460,0,0,1,0,0,0,0,0,0
x_1007845447594995,0,0,0,0,0,0,0,1,1
x_1007857347777923,1,0,0,0,0,0,0,0,0
x_1007869524429567,0,0,0,0,0,0,0,0,1
x_1007870558019289,0,0,0,1,0,0,0,0,1
x_1007874074219220,0,0,0,0,0,0,0,1,1
x_1007874894476594,0,0,1,0,0,0,0,0,0
x_1007875441028866,0,0,0,0,0,0,0,0,0
x_1007898487685631,0,0,0,0,0,0,0,0,0
x_1007913137802503,0,0,0,1,0,0,0,0,0
x_1007917687254198,1,0,0,0,0,0,0,0,0
x_1007924223182247,0,0,0,0,0,0,0,0,0
x_1007924546926020,0,0,0,0,0,0,1,0,0
x_1007941137648344,0,0,0,0,0,0,1,0,0
x_1007941310651407,0,0,0,0,0,0,0,0,0
x_1007948704422833,0,0,0,0,0,1,0,0,0
x_1007965807640950,1,0,0,0,0,0,0,0,0
x_1007966394403770,0,1,0,0,0,0,1,0,0
x_1007999474347024,0,0,0,0,0,0,0,1,0
x_1008017424447719,0,0,0,1,0,0,0,0,0
x_1008021071078085,0,0,1,0,0,0,0,1,0
x_1008022647743737,0,0,0,1,0,0,0,0,0
x_1008026551361749,1,0,0,0,0,0,0,0,0
x_1008036497408047,0,0,1,0,0,0,0,0,0
x_1008036868003999,0,0,0,1,0,0,0,1,0
x_1008037750548661,0,0,1,0,0,0,0,0,0
x_1008044534672281,1,0,0,0,0,0,0,0,0
x_1008064484421495,0,0,1,0,0,0,0,0,0
x_1008073437996905,0,0,0,0,0,0,0,1,1
x_1008077981068081,1,0,0,0,0,0,0,0,0
x_1008085317486760,1,0,0,0,0,0,0,0,0
x_1008114587737433,1,0,0,0,0,0,0,0,0
x_1008120964394148,0,0,0,0,0,0,0,1,1
x_1008137774448310,1,0,0,0,0,0,0,0,0
x_1008157217656446,0,0,0,0,0,0,0,1,0
x_1008159696752764,0,0,0,0,0,0,0,0,1
x_1008177287775584,0,0,0,1,0,0,0,0,0
x_1008195230996931,0,0,0,0,0,0,0,1,1
x_1008221967761681,0,0,1,0,0,0,0,0,0
x_1008223907719673,0,0,1,0,0,0,0,0,0
x_1008230977450488,0,0,1,0,0,0,0,0,0
x_1008233947983592,0,0,0,0,0,0,0,0,0
x_1008237756877034,0,0,1,0,0,0,0,0,0
x_1008248034507208,0,0,0,1,0,0,0,1,0
x_1008259364434212,0,0,0,0,0,0,0,1,1
x_1008262744145052,0,0,0,0,0,0,0,0,0
x_1008271067739506,0,0,0,1,0,0,0,1,0
x_1008277867695526,0,0,0,0,0,0,0,0,0
x_1008290941028317,0,0,0,0,0,0,1,0,0
x_1008313600951505,0,0,0,0,0,0,0,1,0
x_1008318484313408,0,0,0,1,0,0,0,0,0
x_1008321540980526,0,0,0,1,0,0,0,1,0
x_1008322670353306,0,0,0,0,0,0,1,0,0
x_1008328008005812,0,0,0,0,0,0,0,1,1
x_1008328683831570,0,0,0,0,0,0,0,0,0
x_1008336054313042,0,0,0,0,0,0,0,0,1
x_1008336431050197,1,0,0,0,0,0,0,0,0
x_1008339464087561,0,0,0,0,0,1,0,0,0
x_1008350040572224,0,0,0,0,0,0,0,0,0
x_1008351494357312,0,0,1,0,0,0,0,0,0
x_1008364384246534,0,0,1,0,0,0,0,0,0
x_1008367004426219,0,0,1,0,0,0,0,0,0
x_1008391954374246,1,0,0,0,0,0,0,0,0
x_1008395177578164,0,0,0,0,0,0,0,1,0
x_1008399601300184,0,0,0,0,0,0,1,1,0
x_1008401327444520,0,0,0,0,0,0,0,1,0
x_1008402827624813,0,0,0,0,0,0,0,0,1
x_1008402897441301,0,0,1,0,1,0,0,0,0
x_1008406767468310,0,0,1,0,0,0,0,0,0
x_1008407164634776,0,0,1,0,0,0,0,0,0
x_1008409830795734,0,0,1,0,0,0,0,0,0
x_1008411024171203,0,0,0,1,0,0,0,0,0
x_1008411657741490,0,0,1,0,0,0,0,0,0
x_1008429407686649,1,0,0,0,0,0,0,0,0
x_1008441804229866,0,0,0,0,0,0,0,0,1
x_1008443594283443,0,1,0,0,0,0,0,0,0
x_1008445187696984,0,0,1,0,0,0,0,1,0
x_1008446060962941,1,0,0,0,0,0,0,0,0
x_1008450111024120,1,0,0,0,0,0,0,0,0
x_1008466461024749,0,0,0,0,0,0,0,0,0
x_1008466537712762,0,0,0,1,0,0,0,1,0
x_1008476624358664,0,0,0,1,0,0,0,0,0
x_1008476674299578,0,0,0,0,0,0,0,0,1
x_1008480584414482,0,1,0,0,0,0,1,0,0
x_1008490404351657,0,0,0,0,0,0,0,0,0
x_1008500290974177,0,0,0,0,0,0,0,1,0
x_1008513727628819,0,0,0,0,0,0,0,1,1
x_1008520004381183,1,0,0,0,0,0,0,1,0
x_1008541227744764,0,0,0,1,0,0,0,1,1
x_1008564084085427,0,0,0,0,0,0,0,1,1
x_1008577447393667,0,0,0,0,0,1,0,0,0
x_1008580554097013,0,0,0,0,0,0,1,0,0
x_1008589657077816,0,0,1,0,0,0,0,0,0
x_1008593557483127,0,0,0,0,0,0,1,0,0
x_1008612894371905,0,0,0,0,0,0,1,0,0
x_1008614250996811,0,0,0,0,0,0,0,0,0
x_1008634584036859,0,0,0,0,0,0,0,0,0
x_1008637954263107,1,0,0,0,0,0,0,0,0
x_1008666387671937,0,0,0,1,0,0,0,0,0
x_1008668757697631,0,0,0,0,0,0,0,0,0
x_1008669271039182,0,0,1,0,0,0,0,0,0
x_1008677727615946,0,0,0,0,0,0,1,0,0
x_1008682501030360,0,0,0,0,0,0,1,0,0
x_1008684424370928,0,0,0,0,0,0,0,0,0
x_1008690194365820,0,0,0,1,0,0,0,0,0
x_1008691917561032,0,0,0,0,0,0,0,0,0
x_1008706314278064,0,0,1,0,0,0,0,1,0
x_1008706774360168,0,0,0,0,0,0,0,0,1
x_1008711364379981,0,0,0,0,0,0,0,1,1
x_1008715314391663,0,0,0,1,0,0,0,0,1
x_1008739677689699,1,0,0,0,0,0,0,0,0
x_1008750274280855,0,0,1,0,0,0,0,0,0
x_1008753337660279,0,0,1,0,1,0,0,0,0
x_1008760680650343,1,0,0,0,0,0,0,0,0
x_1008761407521823,0,0,0,0,0,0,0,0,0
x_1008765904021872,1,0,0,0,0,0,0,0,0
x_1008768977724151,0,0,0,0,0,0,0,0,1
x_1008777770998528,0,0,0,0,0,0,0,1,0
x_1008793211041016,0,0,0,0,0,0,0,0,0
x_1008800380719058,0,0,0,0,0,0,0,1,0
x_1008813681247807,0,0,1,0,0,0,0,1,0
x_1008841867527706,0,0,1,0,0,0,0,0,0
x_1008854173935316,0,0,1,0,0,0,0,0,0
x_1008869487379326,0,0,0,1,0,0,0,0,0
x_1008870277337265,0,0,0,0,0,0,0,0,1
x_1008877694373901,0,0,0,1,0,0,0,0,1
x_1008886380993541,0,0,0,1,0,0,0,1,0
x_1008896330968411,0,0,1,0,0,0,0,0,0
x_1008936084324657,0,0,0,1,0,0,0,1,1
x_1008944857451516,0,0,0,0,0,0,0,0,0
x_1008951507698989,1,0,0,0,0,0,0,0,0
x_1008953490760351,0,0,0,1,0,0,0,0,0
x_1008971957031168,0,0,0,0,0,0,0,0,0
x_1008975234033198,0,0,0,0,0,0,0,1,1
x_1008975550911806,0,0,0,0,0,0,0,1,0
x_1008997243825243,0,0,0,0,0,0,0,0,0
x_1008997347568418,0,0,0,1,1,0,0,0,1
x_1008998480639485,0,0,0,1,0,0,0,0,0
x_1008999947641846,0,0,0,0,0,0,0,0,1
x_1009006727906712,1,0,0,0,0,0,0,0,0
x_1009014490958717,1,0,0,0,0,0,0,0,0
x_1009020480624549,0,0,0,0,0,0,0,0,0
x_1009062457658372,0,0,0,0,0,0,0,0,0
x_1009071957428383,0,0,1,0,0,0,0,1,0
x_1009077404238238,1,0,0,0,0,0,0,0,0
x_1009085401230861,0,0,0,1,0,0,0,1,0
x_1009088697687254,0,0,1,0,0,0,0,1,0
x_1009092550860126,0,0,0,1,0,0,0,0,0
x_1009110541019245,0,0,0,1,0,0,0,0,0
x_1009135984293686,1,0,0,0,0,0,0,0,0
x_1009150011011262,0,0,0,0,0,0,0,0,1
x_1009155780896782,0,0,0,0,0,0,0,1,1
x_1009159450833435,1,0,0,0,0,0,0,0,0
x_1009161220948682,0,0,0,0,0,0,0,1,0
x_1009165857667433,0,0,0,0,0,0,0,1,1
x_1009205957679410,0,0,1,0,0,0,0,0,0
x_1009208300946978,0,0,0,0,0,0,0,0,1
x_1009208604311327,0,0,0,0,0,0,0,1,1
x_1009208887917179,0,0,0,1,0,0,0,0,0
x_1009216884024690,0,0,0,0,0,0,0,1,1
x_1009227301233667,1,0,0,0,0,0,0,0,0
x_1009245224338290,1,0,0,0,0,0,0,0,0
x_1009250003882095,0,0,0,0,0,0,0,0,0
x_1009276457564768,0,0,0,0,0,0,0,0,0
x_1009279564327505,0,0,0,0,0,0,0,1,0
x_1009283113759435,0,0,0,0,0,0,0,0,0
x_1009284327621002,0,0,0,0,0,0,0,0,1
x_1009307490994251,0,0,1,0,0,0,0,0,0
x_1009311407635934,0,0,0,1,0,0,0,1,0
x_1009322784020142,0,0,1,0,0,0,0,0,0
x_1009328684274743,1,0,0,0,0,0,0,0,0
x_1009336744301086,0,0,0,0,0,0,0,1,0
x_1009338834528962,0,0,0,0,0,0,0,0,1
x_1009343497569180,0,0,0,0,0,0,0,0,0
x_1009350630988499,0,0,0,0,0,0,0,1,1
x_1009370540934113,0,0,0,0,0,0,0,1,0
x_1009371303808358,0,0,0,0,0,0,0,0,0
x_1009371357655386,0,0,0,1,0,0,0,0,0
x_1009378410998026,0,0,0,0,0,0,0,1,0
x_1009382314529045,0,0,0,1,0,0,0,0,0
x_1009394464273293,0,0,0,1,0,0,0,0,0
x_1009398357606409,0,0,0,1,0,0,0,1,1
x_1009398390868334,0,0,0,1,0,0,0,0,0
x_1009403157589248,0,0,0,0,0,0,0,1,1
x_1009417510567893,0,0,0,0,0,0,0,1,1
x_1009432477625480,0,0,0,1,1,0,0,0,0
x_1009438357619513,0,0,0,0,0,0,0,0,1
x_1009454240865143,0,0,0,0,0,0,0,0,0
x_1009454697858153,0,0,1,0,0,0,0,0,0
x_1009458050928720,0,0,0,0,0,0,0,1,0
x_1009461910669824,0,0,0,0,0,0,0,0,0
x_1009464597593471,0,0,0,0,0,0,0,1,0
x_1009468774120745,0,0,0,0,0,0,0,1,1
x_1009475677859516,0,0,0,1,0,0,0,1,0
x_1009477873878879,0,0,1,0,0,0,0,0,0
